FILM;ID ACTEUR;PERSONNAGE;
tt0810922;nm0000299;Bill Franklin;
tt0810922;nm0085438;Pete Bering;
tt0810922;nm0019860;Broder;
tt0810922;nm0267506;Wendy Franklin;
tt0810922;nm0004904;Trish Anderson;
tt0810922;nm0333410;Matt Franklin;
tt0810922;nm0472308;Ally;
tt0810922;nm0283945;Barry Nathan;
tt0810922;nm0005502;Ashley;
tt0810922;nm0352464;Libby Franklin;
tt0810922;nm0644022;Mike;
tt0810922;nm0695435;Kyle Masterson;
tt0810922;nm1579091;Benji;
tt0810922;nm0700577;Shelly;
tt1705101;nm0523180;Ben Tennyson;
tt1705101;nm0224007;Octagon Vreedle;
tt1705101;nm0996651;Kevin Levin;
tt1705101;nm0048389;Swampfire;
tt1705101;nm2275975;Mrs. Jones;
tt1705101;nm0851317;Terracotta Dragon;
tt1705101;nm0071818;Azmuth;
tt1705101;nm0236481;Enoch;
tt1705101;nm0667326;Rhomboid Vreedle;
tt1705101;nm0000959;Sunder;
tt1705101;nm0579914;Jimmy Jones;
tt1705101;nm0695435;Cooper;
tt1705101;nm0424534;Gwen Tennyson;
tt1705101;nm0001520;Captain Nemesis;
tt4462324;nm0000535;Rose;
tt4462324;nm0796124;Charles;
tt4462324;nm0695435;Chris;
tt4462324;nm0267506;Anna;
tt1131734;nm1086543;Needy;
tt1131734;nm0799777;Mr. Wroblewski;
tt1131734;nm2981833;Mick;
tt1131734;nm1900026;Ahmet from India;
tt1131734;nm2017931;Dirk;
tt1131734;nm0973177;Colin Gray;
tt1131734;nm0423637;Raymundo;
tt1131734;nm0111013;Nikolai Wolf;
tt1131734;nm2978638;Chas;
tt1131734;nm2827877;Keyboardist;
tt1131734;nm1961527;Jonas Kozelle;
tt1131734;nm0748634;Officer Warzak;
tt1131734;nm2640900;Camille;
tt1131734;nm1083271;Jennifer;
tt1131734;nm0781238;Toni Lesnicki;
tt1131734;nm0695435;Officer Roman Duda;
tt1131734;nm2215447;Chip Dove;
tt1131734;nm0828906;Mrs. Dove;
tt1078885;nm1684644;Daphne;
tt1078885;nm1576090;Bambi;
tt1078885;nm2325017;Sandi;
tt1078885;nm0000612;Autumn Bliss;
tt1078885;nm2680626;Candi;
tt1078885;nm0605079;Busta Nut;
tt1078885;nm1620723;Dick Bang;
tt1078885;nm1330512;Babysitter #2;
tt1078885;nm1617308;Lance Bang;
tt1078885;nm2340429;Babysitter #1;
tt1078885;nm0385639;Carl;
tt1078885;nm0004790;Rod Cannon;
tt1078885;nm2620034;Suzi Diablo;
tt1078885;nm0695435;Lester Watts;
tt1078885;nm2578007;Summa Eve;
tt1078885;nm2732040;Kid;
tt1078885;nm1083395;Tracy;
tt1078885;nm0001520;Diamond Jim;
tt0901476;nm1034965;Nate;
tt0901476;nm0005028;Liv;
tt0901476;nm3238546;Young Emma;
tt0901476;nm0992538;Daniel;
tt0901476;nm0004266;Emma;
tt0901476;nm0805789;Colson;
tt0901476;nm0168907;Kathy;
tt0901476;nm3048486;Student #1;
tt0901476;nm3096939;Student #3;
tt0901476;nm2953573;Student #2;
tt0901476;nm2260797;Kevin;
tt0901476;nm3238539;Wedding DJ;
tt0901476;nm3021880;Young Liv;
tt0901476;nm0000298;Marion;
tt0901476;nm0695435;Fletcher;
tt0901476;nm0659601;John;
tt0901476;nm2053085;Amanda;
tt0901476;nm0005060;Deb;
tt0493464;nm0001401;Fox;
tt0493464;nm0049079;The Butcher;
tt0493464;nm0361643;Puja;
tt0493464;nm0450975;The Exterminator;
tt0493464;nm1982266;Cathy;
tt0493464;nm0996669;The Gunsmith;
tt0493464;nm0779514;Janice;
tt0493464;nm0000151;Sloan;
tt0493464;nm0470981;Cross;
tt0493464;nm0034642;Man in the Limo;
tt0493464;nm0000654;Pekwarsky;
tt0493464;nm0912938;The Repairman;
tt0493464;nm2852393;Co-Worker;
tt0493464;nm1340370;The Pharmacist;
tt0493464;nm2459770;Check-Out Girl;
tt0493464;nm0564215;Wesley;
tt0493464;nm0695435;Barry;
tt0493464;nm0641244;Mr. X;
tt0800268;nm0469823;Joel;
tt0800268;nm0601376;Glenn;
tt0800268;nm1047203;Muriel;
tt0800268;nm1157048;Ben;
tt0800268;nm0942792;Lavender;
tt0800268;nm0358669;Dr. Dwayne;
tt0800268;nm0309307;Walrus Boy;
tt0800268;nm1665399;Cowboy;
tt0800268;nm0237711;Karen;
tt0800268;nm0163703;Mr. Applebaum;
tt0800268;nm0283565;Ben's Mom;
tt0800268;nm0841908;Deborah;
tt0800268;nm0267656;Cornelius;
tt0800268;nm0827565;Mrs. Applebaum;
tt0800268;nm0000189;Mrs. Isaac;
tt0800268;nm1429102;Drake Hanswald;
tt0800268;nm0860380;Wyatt;
tt0800268;nm0695435;Bobby;
tt0398417;nm0754513;Dick Grayson;
tt0398417;nm0001842;Mayor Grange;
tt0398417;nm0005189;Firefly;
tt0398417;nm0338270;Professor Hugo Strange;
tt0398417;nm0627624;Superman;
tt0398417;nm0241885;Alfred Pennyworth;
tt0398417;nm0001840;Detective Ellen Yin;
tt0398417;nm0004996;Detective Ethan Bennett;
tt0398417;nm0181425;Chief Angel Rojas;
tt0398417;nm0071818;Ragdoll;
tt0398417;nm0000317;Mr. Freeze;
tt0398417;nm0000579;Killer Croc;
tt0398417;nm0683379;Commissioner James Gordon;
tt0398417;nm0738951;Bruce Wayne;
tt0398417;nm0000153;Catwoman;
tt0398417;nm0444786;The Penguin;
tt0398417;nm0724656;The Joker;
tt0398417;nm0431957;Barbara Gordon;
tt0462601;nm0928109;Vernon;
tt0462601;nm0126137;Some Guy;
tt0462601;nm1597260;Daniella;
tt0462601;nm0001152;Jill;
tt0462601;nm0278234;Linda;
tt0462601;nm0020821;Voice;
tt0462601;nm0000893;Self;
tt0462601;nm0458866;Hooker;
tt0462601;nm0609845;Larry;
tt0462601;nm0166346;Seminar Audience Member;
tt0462601;nm1556320;Jessie;
tt0462601;nm1640523;Leslie;
tt0462601;nm0186728;Reed;
tt0462601;nm0000144;Erik;
tt0462601;nm0695435;Cam;
tt0462601;nm1019751;Roy Naybor;
tt0462601;nm2618233;Guest;
tt0462601;nm0158846;Dave;
tt0362359;nm0059215;Marissa Cooper;
tt0362359;nm0164918;Julie Cooper;
tt0362359;nm1473267;Kaitlin Cooper;
tt0362359;nm1746980;Zach Stevens;
tt0362359;nm0004883;Jimmy Cooper;
tt0362359;nm1032208;Taylor Townsend;
tt0362359;nm1360270;Ryan Atwood;
tt0362359;nm0001251;Sandy Cohen;
tt0362359;nm0111013;Seth Cohen;
tt0362359;nm0197638;Caleb Nichol;
tt0362359;nm0378363;Matt Ramsey;
tt0362359;nm1377001;Luke Ward;
tt0362359;nm0746414;Kirsten Cohen;
tt0362359;nm1544217;Kevin Volchok;
tt0362359;nm1312575;Alex Kelly;
tt0362359;nm0636694;Dr. Neil Roberts;
tt0362359;nm1377375;Summer Roberts;
tt0362359;nm1027847;Anna Stern;
tt0318883;nm0001852;Dr. Andrew ''Andy'' Brown;
tt0318883;nm0023885;Dr. Harold Abbott;
tt0318883;nm0189220;Dr. Linda Abbott;
tt0318883;nm0306967;Louise;
tt0318883;nm0937930;Dr. Jake Hartman;
tt0318883;nm0304422;Rose Abbott;
tt0318883;nm0237711;Hannah Rogers;
tt0318883;nm0600717;Edna Harper;
tt0318883;nm0808376;Ephram Brown;
tt0318883;nm0885840;Amy Abbott;
tt0318883;nm0484178;Madison Kellner;
tt0318883;nm1055187;Delia Brown;
tt0318883;nm1682573;Reid Bardem;
tt0318883;nm1508781;Brittany Clark;
tt0318883;nm0695435;Bright Abbott;
tt0318883;nm0991437;Colin Hart;
tt0318883;nm0064040;Irv Harper;
tt0318883;nm0633318;Nina Feeney;
tt0420225;nm0428072;Colonel Thomas Miller;
tt0420225;nm0001418;Roy Stark;
tt0420225;nm1154104;Father;
tt0420225;nm0890501;Bodyguard;
tt0420225;nm0005211;Katherine Stern;
tt0420225;nm1531457;Lab Coat #1;
tt0420225;nm1108894;Eric;
tt0420225;nm1488513;Mount Weather Tech;
tt0420225;nm0923600;Dr. Van Owen;
tt0420225;nm0975225;Krieger;
tt0420225;nm1208093;Lab Worker #2;
tt0420225;nm0048844;;
tt0420225;nm0299122;Terry;
tt0420225;nm0695435;Nathan McCain;
tt0420225;nm1019825;P-17 Pilot;
tt0420225;nm1284482;Purcell;
tt0369994;nm0391103;Principal Blackman;
tt0369994;nm0000445;Guy Blank;
tt0369994;nm0189200;Derrick Blank;
tt0369994;nm0363699;Monica;
tt0369994;nm0879652;Nico;
tt0369994;nm0016243;Megawatti;
tt0369994;nm0227576;Geoffrey Jellineck;
tt0369994;nm1677570;Inmate;
tt0369994;nm1232226;Melissa;
tt0369994;nm0170306;Chuck Noblet;
tt0369994;nm0750658;Sara Blank;
tt0369994;nm0005049;Alice;
tt0369994;nm2638313;Bus Driver;
tt0369994;nm2639414;Melanie;
tt0369994;nm0781238;Jerri Blank;
tt0369994;nm0933156;Inmate;
tt0369994;nm0000453;Dr. Putney;
tt0369994;nm0278032;Inmate;
tt0295249;nm0531095;Darby;
tt0295249;nm1101452;Randy;
tt0295249;nm1737566;Perkis;
tt0295249;nm1344335;Kelly;
tt0295249;nm0767080;Carrie;
tt0295249;nm1245799;Barnes;
tt0295249;nm0667182;Coach;
tt0295249;nm1132506;David Collins;
tt0295249;nm0717414;Dillon;
tt0295249;nm0480118;Palmer;
tt0295249;nm0450714;Gordon Mays;
tt0295249;nm0832786;Leo Collins;
tt0295249;nm0197638;Richard Knowles;
tt0295249;nm0048254;Eric Blenhein;
tt0295249;nm0000499;RJ;
tt0295249;nm1739942;Alex;
tt0295249;nm0695435;Keenan;
tt0295249;nm0290280;Ray;
tt0250157;nm0701561;Jake Blumenthal;
tt0250157;nm0708696;Ricky Guzman;
tt0250157;nm0005513;Robin Ripley;
tt0250157;nm0009344;Ahmed;
tt0250157;nm0742172;Jack Forbes;
tt0250157;nm0456799;Jason Quinlin;
tt0250157;nm0024707;Claude St. Clair;
tt0250157;nm0001664;Tiny Bellows;
tt0250157;nm0584049;Anita Temple;
tt0250157;nm0542363;Little Leo;
tt0250157;nm0569079;Wes Lonigan;
tt0250157;nm0571106;Ralph Thorson;
tt0250157;nm0001578;Dorothy 'Dottie' Thorson;
tt0250157;nm0611295;Det. Mark Farrell;
tt0250157;nm0132517;Rango Burke;
tt0250157;nm0835725;911 Operator #2;
tt0250157;nm0819079;Brandi Thorson;
tt0250157;nm0224703;Mike Kaputo;
tt0242399;nm0185475;;
tt0242399;nm0436811;;
tt0242399;nm0233208;;
tt0242399;nm0514518;Xuxa;
tt0242399;nm0305261;;
tt0242399;nm0715314;;
tt0242399;nm0005234;;
tt0242399;nm0695435;Devon;
tt0242399;nm0004671;Mavis;
tt12760338;nm0000168;;
tt12760338;nm0005351;;
tt15507512;nm3570321;Lymon;
tt15507512;nm0693446;Wining Boy;
tt15507512;nm3400997;Grace;
tt15507512;nm0000168;Doaker Charles;
tt15507512;nm5335029;Berniece;
tt15507512;nm0913475;Boy Willie;
tt15507512;nm1784293;;
tt11908172;nm0000235;Patrice;
tt11908172;nm2218604;Anika;
tt11908172;nm3026487;Mae;
tt11908172;nm0946225;Waitress;
tt11908172;nm0000168;Gordon;
tt11908172;nm11998033;Anton;
tt11908172;nm11174479;Alisha;
tt11908172;nm0874711;Andrei Gorlich;
tt11908172;nm0337091;The Waspy Collector;
tt11908172;nm10214160;Ex-Con Baker;
tt11908172;nm2399698;Roman Rashnikov;
tt11908172;nm12948726;Leslie;
tt11908172;nm7122863;;
tt11908172;nm0236451;Raphael Pronto;
tt11908172;nm0536866;Nate;
tt11908172;nm0000529;The Kimono;
tt11908172;nm1638321;Grace;
tt11908172;nm0542133;Reggie;
tt10676048;nm11940123;Kamala Khan;
tt10676048;nm11105476;Palace courtier;
tt10676048;nm0000168;Nick Fury;
tt10676048;nm3500582;Monica Rambeau;
tt10676048;nm1534698;;
tt10676048;nm0488953;Carol Danvers;
tt10676048;nm6124994;;
tt15009428;nm0005377;;
tt15009428;nm3008739;;
tt15009428;nm1078479;;
tt15009428;nm0186505;;
tt15009428;nm0000168;;
tt15009428;nm0147147;;
tt15009428;nm0001573;;
tt15009428;nm7645984;;
tt15009428;nm0297229;;
tt15009428;nm10894763;;
tt15009428;nm8663714;Train Conductor;
tt15009428;nm10166661;Bakunin;
tt15009428;nm3479192;Enforcer 1;
tt15009428;nm10710671;Man in Crowd;
tt15009428;nm12353903;Bar Woman;
tt15009428;nm3663196;;
tt15009428;nm12342340;Greek Agent;
tt15009428;nm0397171;;
tt13157618;nm1469236;;
tt13157618;nm1130627;Maria Hill;
tt13157618;nm0000168;Nick Fury;
tt13157618;nm11707103;Russian vendor;
tt13157618;nm0252238;;
tt13157618;nm11137913;Workman;
tt13157618;nm3592338;;
tt13157618;nm5482515;Secret Service;
tt13157618;nm4667984;;
tt13157618;nm11105476;Alien;
tt13157618;nm10968854;La Selva Guard 1;
tt13157618;nm2832424;;
tt13157618;nm0293509;Everett K. Ross;
tt13157618;nm0578853;Talos;
tt13157618;nm0001520;;
tt4428398;nm0000706;Yuki;
tt4428398;nm0000316;Shogun;
tt4428398;nm0315041;Ika Chu;
tt4428398;nm0000168;Jimbo;
tt4428398;nm0001786;Ohga;
tt4428398;nm11736096;Emiko;
tt4428398;nm0407101;Chuck;
tt4428398;nm0005023;Sumo;
tt4428398;nm1631397;Little Mama;
tt4428398;nm0148418;Hank;
tt4428398;nm0541902;Ichiro;
tt13820498;nm8123971;Pity;
tt13820498;nm5125871;Hilly;
tt13820498;nm6390623;Iona Grey;
tt13820498;nm6713767;Sonia Lavendrell;
tt13820498;nm0000168;Ptolemy Grey;
tt13820498;nm1983843;Sensia;
tt13820498;nm5243717;Billy;
tt13820498;nm0123334;Shirley Wring;
tt13820498;nm8846980;Melinda Hogarth;
tt13820498;nm0324658;Dr. Rubin;
tt13820498;nm0589077;Reggie Lloyd;
tt13820498;nm5604932;Roger Dawes;
tt13820498;nm1750371;Niecie;
tt13820498;nm1105572;Alfred;
tt13820498;nm5393724;Nina La Fontaine-Lloyd;
tt13820498;nm6195774;Robyn;
tt13820498;nm10763806;Artie;
tt13820498;nm0348515;Coydog;
tt10168312;nm0235960;Additional Voices;
tt10168312;nm2739851;Ultron;
tt10168312;nm5620984;Additional Voices;
tt10168312;nm0000168;Nick Fury;
tt10168312;nm1569276;Black Panther;
tt10168312;nm0707780;Additional Voices;
tt10168312;nm0003214;Additional Voices;
tt10168312;nm0851317;Additional Voices;
tt10168312;nm1128572;Black Widow;
tt10168312;nm0235261;Additional Voices;
tt10168312;nm1964186;Iron Man;
tt10168312;nm0942482;The Watcher;
tt10168312;nm3086712;Additional Voices;
tt10168312;nm0719637;Clint Barton;
tt10168312;nm0342029;Brock Rumlow;
tt10168312;nm0005079;Captain America;
tt10168312;nm1212722;Doctor Strange;
tt10168312;nm1775091;Okoye;
tt6079772;nm0001598;Billy Boy;
tt6079772;nm0538869;Vohl;
tt6079772;nm6854352;Anna's Mother;
tt6079772;nm0727778;Edward Hayes;
tt6079772;nm0000474;Rembrandt;
tt6079772;nm0000168;Moody;
tt6079772;nm0158147;Petru;
tt6079772;nm3778618;Vali;
tt6079772;nm4883026;Seema;
tt6079772;nm0682725;Ram;
tt6079772;nm12831544;Anna's Sister 2;
tt6079772;nm0082870;Don Preda;
tt6079772;nm0702572;Anna;
tt6079772;nm12831543;Anna's Sister 1;
tt6079772;nm12349613;Anna's Father;
tt6079772;nm12831541;Young Anna;
tt6079772;nm0269909;Duquet;
tt6079772;nm1035854;Athens;
tt8385148;nm3438661;Kurosawa;
tt8385148;nm0330853;Livitin;
tt8385148;nm0431195;Renata Casoria;
tt8385148;nm0000161;Sonia Kincaid;
tt8385148;nm0000168;Darius Kincaid;
tt8385148;nm9175179;Reporter #4;
tt8385148;nm0028487;Lawyer;
tt8385148;nm0040038;Moreno;
tt8385148;nm0000198;Vladislav Dukhovic;
tt8385148;nm0296410;Therapist;
tt8385148;nm3794060;ICC Court Clerk;
tt8385148;nm1242406;Fiscer Security;
tt8385148;nm0005351;Michael Bryce;
tt8385148;nm1340370;Walter Fiscer;
tt8385148;nm0991334;Awards Presenter;
tt8385148;nm0322510;ICC Lead Judge;
tt8385148;nm1888580;Security Guard;
tt8385148;nm0000104;Aristotle Papdopolous;
tt10342730;nm0573164;Peter Dunleavy;
tt10342730;nm1141621;Detective Kraus;
tt10342730;nm0315269;Conductor;
tt10342730;nm0131803;Benny;
tt10342730;nm0000168;Marcus Banks;
tt10342730;nm12569424;Sergeant Morgey;
tt10342730;nm0001674;Detective Zeke Banks;
tt10342730;nm7241877;Officer Jeannie Lewis;
tt10342730;nm0954999;Detective Fitch;
tt10342730;nm1079329;Officer Mark;
tt10342730;nm0172220;Detective Drury;
tt10342730;nm1345890;Coroner Chada;
tt10342730;nm3493412;Officer Paul;
tt10342730;nm1235776;Kara Boswick;
tt10342730;nm1540404;Detective William Schenk;
tt10342730;nm0629653;Captain Angie Garza;
tt10342730;nm0678107;Detective Marv 'Boz' Boswick;
tt10342730;nm0593776;Detective O'Brien;
tt13567480;nm0000424;Tennyson Foss;
tt13567480;nm0001435;Jeanetta Grace Susan;
tt13567480;nm0428656;Dr. Maggie Gravel;
tt13567480;nm0000168;Dash Bracket;
tt13567480;nm0111765;James;
tt13567480;nm3529685;Bark Multiverse;
tt13567480;nm12180721;Boris Johnson;
tt13567480;nm4478685;Pyrex Flask;
tt13567480;nm2129662;Kathy Flowers;
tt13567480;nm6564737;Duke Goolies;
tt13567480;nm6324730;Amy;
tt13567480;nm1854269;Gemma Nerrick;
tt13567480;nm0000401;Narrator;
tt13567480;nm0001808;The Queen;
tt14084160;nm0000168;Samuel;
tt14084160;nm0004859;Mrs. Claus;
tt14084160;nm0000237;Santa Claus;
tt12369754;nm5012245;Anna Lundberg;
tt12369754;nm0001589;Michael Palin;
tt12369754;nm0000168;Samuel L. Jackson;
tt12369754;nm0000949;Cate Blanchett;
tt12369754;nm0855039;David Tennant;
tt12369754;nm2355635;Tom;
tt12369754;nm6452929;Janine;
tt12369754;nm0296545;Nick Frost;
tt12369754;nm0670408;Simon Pegg;
tt12369754;nm0790688;Michael Sheen;
tt12369754;nm0595634;Georgia Tennant;
tt12369754;nm1265802;Josh Gad;
tt12369754;nm0000155;Mary;
tt12369754;nm0504412;Adrian Lester;
tt12369754;nm1433588;Jim Parsons;
tt12369754;nm0815317;Jo;
tt12369754;nm6463004;Lucy Eaton;
tt12369754;nm0910607;Christoph Waltz;
tt6285944;nm0003069;Senator McClellan;
tt6285944;nm1296223;Bank Examiner;
tt6285944;nm0000505;Eunice Garrett;
tt6285944;nm0070115;Donald Silverthorne;
tt6285944;nm0000168;Joe Morris;
tt6285944;nm1713847;Robert Florance, Jr.;
tt6285944;nm1536771;Charles Renault;
tt6285944;nm0396558;Matt Steiner;
tt6285944;nm0000538;Barker;
tt6285944;nm0930707;Britton Garrett;
tt6285944;nm1900772;Tony;
tt6285944;nm0363669;Melvin Belli;
tt6285944;nm0860310;Mr. Reed;
tt6285944;nm0911360;Barbecue Owner;
tt6285944;nm1107001;Bernard Garrett;
tt6285944;nm1577177;Deputy Comptroller Dunn;
tt6285944;nm5820216;Bernard Jr. (11 Years Old);
tt6285944;nm2499696;Susie;
tt2527338;nm3485845;Kylo Ren;
tt2527338;nm0000434;Luke Skywalker;
tt2527338;nm7609875;Jannah;
tt2527338;nm1727304;General Hux;
tt2527338;nm0001290;General Pryde;
tt2527338;nm0342399;Snap Wexley;
tt2527338;nm0000402;Leia Organa;
tt2527338;nm5397459;Rey;
tt2527338;nm0005392;Zorii Bliss;
tt2527338;nm0376602;Babu Frik;
tt2527338;nm0001850;Lando Calrissian;
tt2527338;nm3915784;Finn;
tt2527338;nm2143282;Maz Kanata;
tt2527338;nm0001519;Emperor Palpatine;
tt2527338;nm0000355;C-3PO;
tt2527338;nm6934058;Chewbacca;
tt2527338;nm1209966;Poe Dameron;
tt2527338;nm4511652;Rose Tico;
tt0783640;nm0000168;Billy Takoda;
tt0783640;nm8313926;Luke Huffman;
tt0783640;nm0730070;Whit Peters;
tt0783640;nm6967999;Jeremy;
tt0783640;nm0001496;Donna Burr;
tt0783640;nm6545385;Gene;
tt0783640;nm0925966;Carlton Stanton;
tt0783640;nm0000458;Tom Tulley;
tt0783640;nm5478558;Hal Slade;
tt0783640;nm7573800;Private Benjamin;
tt0783640;nm0002663;Alice Pitsenbarger;
tt0783640;nm1659221;Scott Huffman;
tt0783640;nm0001626;Frank Pitsenbarger;
tt0783640;nm0837223;Tara Huffman;
tt0783640;nm0004986;Celia O'Neal;
tt0783640;nm3528539;William H. Pitsenbarger;
tt0783640;nm0001228;Jimmy Burr;
tt0783640;nm0000438;Ray Mott;
tt6320628;nm0000673;May Parker;
tt6320628;nm3918035;MJ;
tt6320628;nm0771414;Mr. Harrington;
tt6320628;nm1130627;Maria Hill;
tt6320628;nm0000168;Nick Fury;
tt6320628;nm0269463;Happy Hogan;
tt6320628;nm1485637;Dimitri;
tt6320628;nm3600780;Brad Davis;
tt6320628;nm10522693;Zoha;
tt6320628;nm5684254;Yasmin;
tt6320628;nm1727825;Flash Thompson;
tt6320628;nm7449863;Jason Ionello;
tt6320628;nm10135528;Zach;
tt6320628;nm0350453;Quentin Beck;
tt6320628;nm3886028;Betty Brant;
tt6320628;nm4043618;Peter Parker;
tt6320628;nm1356578;Mr. Dell;
tt6320628;nm8188622;Ned Leeds;
tt3697842;nm1311488;Self;
tt3697842;nm0186505;Self - Guest;
tt3697842;nm0454730;Self;
tt3697842;nm0829537;Self;
tt3697842;nm1128574;Melania Trump;
tt3697842;nm0170306;Self - Host;
tt3697842;nm4456022;Self - Musical Director;
tt3697842;nm1183205;Self;
tt3697842;nm3858989;Self - Announcer;
tt3697842;nm1056659;Self;
tt3697842;nm0761471;Self;
tt3697842;nm0821026;Bill Flatearth;
tt3697842;nm2143891;Self;
tt3697842;nm2040166;Self;
tt3697842;nm7575542;Themselves - House Band;
tt3697842;nm1675277;Self;
tt3697842;nm0177846;Self;
tt3697842;nm2129264;Self;
tt4463894;nm3182681;Manuel Orozco;
tt4463894;nm0002694;Ron;
tt4463894;nm0000168;John Shaft;
tt4463894;nm0356021;Maya Babanikos;
tt4463894;nm2240326;Karim Hassan;
tt4463894;nm0745780;John Shaft, Sr.;
tt4463894;nm6734881;Staff Sergeant Eddie Dominguez;
tt4463894;nm1900772;JJ Shaft;
tt4463894;nm0904967;Bennie Rodriguez;
tt4463894;nm2325288;Anam;
tt4463894;nm3381295;Sasha Arias;
tt4463894;nm0920038;Special Agent Vietti;
tt4463894;nm2809645;Major Gary Cutworth;
tt4463894;nm0541218;Freddy P.;
tt4463894;nm0207218;Pierro 'Gordito' Carrera;
tt4463894;nm3266685;Farik Bahar;
tt4463894;nm0429129;Sergeant Keith Williams;
tt4463894;nm8786575;Harlem Kid;
tt4154664;nm2110418;Minn-Erva;
tt4154664;nm6729880;Soh-Larr;
tt4154664;nm5085683;Young Carol (13 Years Old);
tt4154664;nm0000906;Supreme Intelligence;
tt4154664;nm0006710;Hero Torfan;
tt4154664;nm0000168;Nick Fury;
tt4154664;nm0854815;Bron-Char;
tt4154664;nm7739127;Monica Rambeau (11 Years Old);
tt4154664;nm0163988;Agent Coulson;
tt4154664;nm1195855;Ronan;
tt4154664;nm0536866;Norex;
tt4154664;nm0578853;Talos;
tt4154664;nm2736476;Maria Rambeau;
tt4154664;nm0005023;Korath;
tt4154664;nm0488953;Carol Danvers;
tt4154664;nm0000179;Yon-Rogg;
tt4154664;nm2714417;Att-Lass;
tt4154664;nm1225406;Steve Danvers;
tt6823368;nm2674188;Penelope Crumb;
tt6823368;nm0000168;Elijah Price;
tt6823368;nm2718408;Assistant Principal;
tt6823368;nm5896355;Casey Cooke;
tt6823368;nm6451042;Cheerleading Girl;
tt6823368;nm4617530;Ronald, Powerful Young Man;
tt6823368;nm0000246;David Dunn;
tt6823368;nm5210480;T, Skinny Camera Kid;
tt6823368;nm0005299;Dr. Ellie Staple;
tt6823368;nm7558863;Cheerleading Girl;
tt6823368;nm0796117;Jai, Security Guard;
tt6823368;nm0004829;Joseph Dunn;
tt6823368;nm0456186;Pierce;
tt6823368;nm4311436;Daryl;
tt6823368;nm9537602;Cheerleading Girl;
tt6823368;nm0564215;Patricia;
tt6823368;nm0940128;Mrs. Price;
tt6823368;nm6858629;Cheerleading Girl;
tt5989218;nm0000906;Dr. Cait Morris;
tt5989218;nm3856284;Rodrigo González Díaz;
tt5989218;nm0000168;Samuel L. Jackson;
tt5989218;nm4448022;Elena Dempsey-González;
tt5989218;nm0005443;Linda;
tt5989218;nm0001597;Irwin Dempsey;
tt5989218;nm1501384;Henry;
tt5989218;nm4972453;Dylan;
tt5989218;nm4663937;Isabel Díaz;
tt5989218;nm4295230;Shari Dickstein;
tt5989218;nm4544920;Jack;
tt5989218;nm1312575;Abby;
tt5989218;nm8899185;Young Dylan;
tt5989218;nm1209966;Will;
tt5989218;nm0673824;Javier González;
tt5989218;nm9007633;Rodrigo (7-10 Years Old);
tt5989218;nm0000104;Mr. Saccione;
tt5989218;nm8435136;Elizabeth;
tt3606756;nm0005266;Bob Parr;
tt3606756;nm1102970;Violet Parr;
tt3606756;nm0124208;Voyd;
tt3606756;nm0936316;Screenslaver;
tt3606756;nm0000168;Lucius Best;
tt3606756;nm0052186;Rick Dicker;
tt3606756;nm9133740;Dashiell Parr (Dash);
tt3606756;nm0083348;Edna Mode (E);
tt3606756;nm0000618;Ambassador;
tt3606756;nm1747568;Jack-Jack Parr;
tt3606756;nm1520974;Tony Rydinger;
tt3606756;nm0001652;Underminer;
tt3606756;nm0644022;Winston Deavor;
tt3606756;nm0001416;Evelyn Deavor;
tt3606756;nm0000456;Helen Parr;
tt3606756;nm0482851;Krushauer;
tt3606756;nm5108425;Chad Brentley;
tt3606756;nm1384126;Monster Jack-Jack Parr;
tt2555624;nm2852116;Father Moose;
tt2555624;nm6048582;Teenage Moose;
tt2555624;nm0000168;Narrator;
tt2555624;nm8903132;Human Boy ADR;
tt2555624;nm0000870;Owl;
tt2555624;nm6789932;Human Boy;
tt2555624;nm8856667;Human Father;
tt2555624;nm2705488;Grandma Jean;
tt2555624;nm6026624;Teen;
tt7771456;nm0000168;Tyrannosaurus Rex;
tt2338454;nm0420408;Joel;
tt2338454;nm2807560;Crystal;
tt2338454;nm1218621;Brock;
tt2338454;nm0000168;The Salesman;
tt2338454;nm2439800;Cashier;
tt2338454;nm1967930;Librarian;
tt2338454;nm0925966;Gene;
tt2338454;nm6974206;Virgil;
tt2338454;nm6074326;Matt;
tt2338454;nm0000349;Gladys;
tt2338454;nm0512934;Gary;
tt2338454;nm0532900;Sabrina;
tt2338454;nm1815689;Aaron;
tt2338454;nm0730376;YouTube Man;
tt2338454;nm4175221;Kevin;
tt2338454;nm5278000;Britney;
tt2338454;nm4364610;Joanie;
tt2338454;nm0488953;Kit;
tt1959563;nm3438661;Kurosawa;
tt1959563;nm0330853;Livitin;
tt1959563;nm0000168;Darius Kincaid;
tt1959563;nm0001290;Seifert;
tt1959563;nm1392388;Amelia Roussel;
tt1959563;nm0040038;Moreno;
tt1959563;nm0000198;Vladislav Dukhovich;
tt1959563;nm9175178;News Reporter;
tt1959563;nm6741112;News Reporter;
