ID IMDB;IDENTITE;DATE NAISSANCE;LIEU NAISSANCE;URL
nm0492220;Adam LaVorgna;01/03/1981;New Haven, Connecticut, USA;/name/nm0492220?ref_=tt_cl_t_13
nm0382819;Catherine Hicks;06/08/1951;Manhattan, New York City, New York, USA;/name/nm0382819?ref_=tt_cl_t_2
nm0388382;Tyler Hoechlin;11/09/1987;Corona, California, USA;/name/nm0388382?ref_=tt_cl_t_12
nm1249883;Ashlee Simpson;03/10/1984;Waco, Texas, USA;/name/nm1249883?ref_=tt_cl_t_16
nm0005538;Barry Watson;23/04/1974;Traverse City, Michigan, USA;/name/nm0005538?ref_=tt_cl_t_8
nm1169471;George Stults;16/08/1975;Detroit, Michigan, USA;/name/nm1169471?ref_=tt_cl_t_11
nm1254022;Happy;14/07/1995;USA;/name/nm1254022?ref_=tt_cl_t_5
nm0109673;Lorenzo Brino;21/09/1998;Woodland Hills, Los Angeles, California, USA;/name/nm0109673?ref_=tt_cl_t_9
nm0495358;Scotty Leavenworth;21/05/1990;Riverside, California, USA;/name/nm0495358?ref_=tt_cl_t_18
nm0302356;David Gallagher;09/02/1985;College Point, Queens, New York City, New York, USA;/name/nm0302356?ref_=tt_cl_t_7
nm0109675;Nikolas Brino;21/09/1998;Woodland Hills, Los Angeles, California, USA;/name/nm0109675?ref_=tt_cl_t_10
nm0011092;JoJo Adams;;;/name/nm0011092?ref_=tt_cl_t_8
nm0072126;Eve Gordon;25/06/1960;Pittsburgh, Pennsylvania, USA;/name/nm0072126?ref_=tt_cl_t_2
nm0355379;Bug Hall;04/02/1985;Fort Worth, Texas, USA;/name/nm0355379?ref_=tt_cl_t_3
nm0827486;Ashleigh Sterling;27/04/1983;USA;/name/nm0827486?ref_=tt_cl_t_16
nm0242664;Laura Dunn;;;/name/nm0242664?ref_=tt_cl_t_12
nm0367445;Robert Harvey;08/04/1948;Chicago, Illinois, USA;/name/nm0367445?ref_=tt_cl_t_13
nm0042258;Bryson Aust;;;/name/nm0042258?ref_=tt_cl_t_9
nm0121620;Carlease Burke;;;/name/nm0121620?ref_=tt_cl_t_11
nm0724593;Jake Richardson;20/02/1985;Van Nuys, California, USA;/name/nm0724593?ref_=tt_cl_t_7
nm0928991;Lisa Wilhoit;30/07/1981;Hollywood, Los Angeles, California, USA;/name/nm0928991?ref_=tt_cl_t_17
nm0611967;Mitch Mullany;20/09/1968;Concord, California, USA;/name/nm0611967?ref_=tt_cl_t_1
nm0194234;Charles Cyphers;28/07/1939;Niagara Falls, New York, USA;/name/nm0194234?ref_=tt_cl_t_3
nm0506165;Andrew Levitas;04/09/1977;New York City, New York, USA;/name/nm0506165?ref_=tt_cl_t_14
nm0217240;Cara DeLizia;10/04/1984;Silver Spring, Maryland, USA;/name/nm0217240?ref_=tt_cl_t_6
nm0379609;Jonathan Hernandez;08/05/1983;Los Angeles County, California, USA;/name/nm0379609?ref_=tt_cl_t_4
nm0380231;Blake Heron;11/01/1982;Massapequa, New York, USA;/name/nm0380231?ref_=tt_cl_t_16
nm0931227;Malinda Williams;24/09/1970;Elizabeth, New Jersey, USA;/name/nm0931227?ref_=tt_cl_t_15
nm0413379;Clinton Jackson;;;/name/nm0413379?ref_=tt_cl_t_2
nm0004709;Giuseppe Andrews;25/04/1979;Key Largo, Florida, USA;/name/nm0004709?ref_=tt_cl_t_13
nm0908378;Robert Wall;22/08/1939;San Jose, California, USA;/name/nm0908378?ref_=tt_cl_t_11
nm0122702;Jackson Burns;29/07/1956;Poteau, Choctaw Nation, Oklahoma, USA;/name/nm0122702?ref_=tt_cl_t_9
nm0996071;Jack Martin;;;/name/nm0996071?ref_=tt_cl_t_12
nm0934136;Sheree J. Wilson;12/12/1958;Rochester, Minnesota, USA;/name/nm0934136?ref_=tt_cl_t_3
nm0005235;Judson Mills;10/05/1969;Washington, District of Columbia, USA;/name/nm0005235?ref_=tt_cl_t_6
nm0365764;Michael Bendall;;;/name/nm0365764?ref_=tt_cl_t_8
nm0778931;Carey Scott;21/06/1965;Los Angeles, California, USA;/name/nm0778931?ref_=tt_cl_t_14
nm0001604;Nia Peeples;10/12/1961;Hollywood, Los Angeles, California, USA;/name/nm0001604?ref_=tt_cl_t_5
nm0007188;Marco Sanchez;09/01/1970;Los Angeles, California, USA;/name/nm0007188?ref_=tt_cl_t_10
nm3877165;Stephanie Carney;;;/name/nm3877165?ref_=tt_cl_t_18
nm0856086;Todd Terry;12/11/1966;Dallas, Texas, USA;/name/nm0856086?ref_=tt_cl_t_17
nm0937245;James Wlcek;22/02/1964;New York City, New York, USA;/name/nm0937245?ref_=tt_cl_t_15
nm0233825;Cynthia Dorn;18/12/1955;Glasgow, Scotland, UK;/name/nm0233825?ref_=tt_cl_t_13
nm0375747;Grayson Jim Helms;13/12/1956;Robstown, Texas, USA;/name/nm0375747?ref_=tt_cl_t_16
nm0922671;Floyd 'Red Crow' Westerman;17/08/1936;Lake Traverse Indian Reservation, Roberts County, South Dakota, USA;/name/nm0922671?ref_=tt_cl_t_7
nm0193631;Aria Noelle Curzon;08/12/1987;Hollywood, California, USA;/name/nm0193631?ref_=tt_cl_t_5
nm0884313;Steve Valentine;26/10/1966;Bishopbriggs, Scotland, UK;/name/nm0884313?ref_=tt_cl_t_13
nm0241295;Pierre Dulat;22/08/1959;Douai, Nord, France;/name/nm0241295?ref_=tt_cl_t_12
nm0732187;Diane Robin;23/07/1956;Los Angeles, California, USA;/name/nm0732187?ref_=tt_cl_t_16
nm0258289;Kai Ephron;;;/name/nm0258289?ref_=tt_cl_t_15
nm0193495;Robin Curtis;15/06/1956;New York Mills, New York, USA;/name/nm0193495?ref_=tt_cl_t_3
nm0001356;Hulk Hogan;11/08/1953;Augusta, Georgia, USA;/name/nm0001356?ref_=tt_cl_t_1
nm0628309;William Newman;15/06/1934;Chicago, Illinois, USA;/name/nm0628309?ref_=tt_cl_t_10
nm0668568;Jennifer Paz;24/04/1974;Manila, Philippines;/name/nm0668568?ref_=tt_cl_t_8
nm0397212;Clint Howard;20/04/1959;Burbank, California, USA;/name/nm0397212?ref_=tt_cl_t_9
nm0758276;Faith Salie;14/04/1971;Boston, Massachusetts, USA;/name/nm0758276?ref_=tt_cl_t_16
nm0611407;Oliver Muirhead;29/05/1957;London, England, UK;/name/nm0611407?ref_=tt_cl_t_17
nm0185178;Nikki Cox;02/06/1978;Santa Monica, California, USA;/name/nm0185178?ref_=tt_cl_t_3
nm0030714;Ant;22/08/1967;Los Angeles, California, USA;/name/nm0030714?ref_=tt_cl_t_8
nm0871209;Allan Trautman;25/05/1955;Brooklyn, New York, USA;/name/nm0871209?ref_=tt_cl_t_12
nm0446075;Deborah Kellner;20/01/1977;Corpus Christi, Texas, USA;/name/nm0446075?ref_=tt_cl_t_15
nm0353917;Jessica Hahn;07/07/1959;Massapequa, Long Island, New York, USA;/name/nm0353917?ref_=tt_cl_t_18
nm0072673;Wendy Benson-Landes;08/07/1971;New York City, New York, USA;/name/nm0072673?ref_=tt_cl_t_10
nm0515980;Frank Lloyd;;;/name/nm0515980?ref_=tt_cl_t_11
nm0073678;Justin Berfield;25/02/1986;Los Angeles County, California, USA;/name/nm0073678?ref_=tt_cl_t_4
nm0791116;Benjamin Shelfer;;;/name/nm0791116?ref_=tt_cl_t_13
nm0388105;Stephanie Hodge;24/12/1956;Wilmington, Ohio, USA;/name/nm0388105?ref_=tt_cl_t_6
nm0002003;David Chokachi;16/01/1968;Plymouth, Massachusetts, USA;/name/nm0002003?ref_=tt_cl_t_10
nm0055897;Gregory J. Barnett;;;/name/nm0055897?ref_=tt_cl_t_14
nm0000109;Yasmine Bleeth;14/06/1968;New York City, New York, USA;/name/nm0000109?ref_=tt_cl_t_3
nm0278452;Chris Fiore;;;/name/nm0278452?ref_=tt_cl_t_6
nm0001039;David Charvet;15/05/1972;Lyon, Rhône, France;/name/nm0001039?ref_=tt_cl_t_11
nm0005449;José Solano;22/02/1971;Inglewood, California, USA;/name/nm0005449?ref_=tt_cl_t_16
nm0413656;Jeremy Jackson;16/10/1980;Newport Beach, California, USA;/name/nm0413656?ref_=tt_cl_t_4
nm0912308;Billy Warlock;26/03/1961;Gardena, California, USA;/name/nm0912308?ref_=tt_cl_t_18
nm0001585;Kelly Packard;29/01/1975;Glendale, California, USA;/name/nm0001585?ref_=tt_cl_t_13
nm0000575;Alexandra Paul;29/07/1963;New York City, New York, USA;/name/nm0000575?ref_=tt_cl_t_8
nm0074648;Michael Bergin;18/03/1969;Waterbury, Connecticut, USA;/name/nm0074648?ref_=tt_cl_t_9
nm0005274;Gena Lee Nolin;29/11/1971;Duluth, Minnesota, USA;/name/nm0005274?ref_=tt_cl_t_12
nm0628203;Michael Newman;21/08/1956;Los Angeles County, California, USA;/name/nm0628203?ref_=tt_cl_t_5
nm0799778;Jaason Simmons;12/07/1970;Hobart, Tasmania, Australia;/name/nm0799778?ref_=tt_cl_t_15
nm0027599;Jeffrey Anderson-Gunter;;;/name/nm0027599?ref_=tt_cl_t_4
nm0593721;Shareen Mitchell;06/08/1958;Manhattan, New York City, New York, USA;/name/nm0593721?ref_=tt_cl_t_8
nm0301696;Frankie J. Galasso;24/01/1985;The Bronx, New York, USA;/name/nm0301696?ref_=tt_cl_t_6
nm0352365;Dorothy Hack;19/01/1939;Los Angeles, California, USA;/name/nm0352365?ref_=tt_cl_t_9
nm0020922;Rae Allen;03/07/1926;Brooklyn, New York City, New York, USA;/name/nm0020922?ref_=tt_cl_t_17
nm0011615;Anthony Addabbo;14/09/1960;Coral Gables, Florida, USA;/name/nm0011615?ref_=tt_cl_t_16
nm0219165;Mark Denis;08/02/1941;Glendale, California, USA;/name/nm0219165?ref_=tt_cl_t_15
nm0048147;Richard Bakalyan;29/01/1931;Watertown, Massachusetts, USA;/name/nm0048147?ref_=tt_cl_t_18
nm0415070;Carlos Jacott;28/07/1967;USA;/name/nm0415070?ref_=tt_cl_t_14
nm0763858;Reni Santoni;21/04/1938;Bronx, New York City, New York, USA;/name/nm0763858?ref_=tt_cl_t_13
nm0242226;Christine Dunford;;;/name/nm0242226?ref_=tt_cl_t_5
nm0281074;Markus Flanagan;20/08/1964;Bryn Mawr, Pennsylvania, USA;/name/nm0281074?ref_=tt_cl_t_11
nm0718647;Joseph D. Reitman;25/05/1968;Boston, Massachusetts, USA;/name/nm0718647?ref_=tt_cl_t_12
nm0411480;Richard Israel;;;/name/nm0411480?ref_=tt_cl_t_13
nm0663644;David Parry;19/04/1954;;/name/nm0663644?ref_=tt_cl_t_18
nm0304842;Kaz Garas;04/03/1940;Kaunas, Lithuania;/name/nm0304842?ref_=tt_cl_t_12
nm0566172;Lorissa McComas;26/11/1970;Columbus, Ohio, USA;/name/nm0566172?ref_=tt_cl_t_14
nm0268149;Shannon Farrara;15/04/1984;Clearwater, Florida, USA;/name/nm0268149?ref_=tt_cl_t_11
nm0139669;Darleen Carr;12/12/1950;Chicago, Illinois, USA;/name/nm0139669?ref_=tt_cl_t_4
nm0639934;Kehli O'Byrne;;;/name/nm0639934?ref_=tt_cl_t_7
nm0941495;Billie Worley;;;/name/nm0941495?ref_=tt_cl_t_10
nm0001411;William Katt;16/02/1951;Los Angeles, California, USA;/name/nm0001411?ref_=tt_cl_t_1
nm0439170;James Karen;28/11/1923;Wilkes Barre, Pennsylvania, USA;/name/nm0439170?ref_=tt_cl_t_8
nm0413473;Drancy Jackson;;;/name/nm0413473?ref_=tt_cl_t_9
nm0110385;James Brodhead;30/01/1932;St. Louis, Missouri, USA;/name/nm0110385?ref_=tt_cl_t_16
nm0548449;Monte Markham;21/06/1935;Manatee, Florida, USA;/name/nm0548449?ref_=tt_cl_t_3
nm0535020;Chelsea Madison-Ciu;;;/name/nm0535020?ref_=tt_cl_t_17
nm1128597;Erika Cohen;;;/name/nm1128597?ref_=tt_cl_t_3
nm0472928;Boris Lee Krutonog;26/07/1960;Chisinau, USSR;/name/nm0472928?ref_=tt_cl_t_5
nm0822104;Dagmar Stansova;;;/name/nm0822104?ref_=tt_cl_t_8
nm1108260;Natalya Abramovich;;;/name/nm1108260?ref_=tt_cl_t_1
nm0837437;Tessa Bartholomew;;;/name/nm0837437?ref_=tt_cl_t_2
nm0002245;Tzi Ma;;;/name/nm0002245?ref_=tt_cl_t_7
nm0478844;Alison La Placa;16/12/1959;New Jersey, USA;/name/nm0478844?ref_=tt_cl_t_9
nm0164873;Lenny Clarke;16/09/1953;Boston, Massachusetts, USA;/name/nm0164873?ref_=tt_cl_t_5
nm0604376;Bill Morey;19/12/1919;Framingham, Massachusetts, USA;/name/nm0604376?ref_=tt_cl_t_8
nm0584321;David Shawn Michaels;;;/name/nm0584321?ref_=tt_cl_t_13
nm0000931;Elizabeth Berridge;02/05/1962;Larchmont, New York, USA;/name/nm0000931?ref_=tt_cl_t_7
nm0419807;Jazzmun;10/02/1969;San Diego, California, USA;/name/nm0419807?ref_=tt_cl_t_11
nm0080524;Mayim Bialik;12/12/1975;San Diego, California, USA;/name/nm0080524?ref_=tt_cl_t_17
nm0640887;John F. O'Donohue;;;/name/nm0640887?ref_=tt_cl_t_10
nm0004849;David Crosby;14/08/1941;Los Angeles, California, USA;/name/nm0004849?ref_=tt_cl_t_12
nm0441814;Omri Katz;30/05/1976;Los Angeles, California, USA;/name/nm0441814?ref_=tt_cl_t_14
nm0717265;Frances Reid;;;/name/nm0717265?ref_=tt_cl_t_10
nm0107444;Melissa Reeves;;;/name/nm0107444?ref_=tt_cl_t_11
nm0958520;Arianne Zucker;03/06/1974;Northridge, California, USA;/name/nm0958520?ref_=tt_cl_t_18
nm0202182;Bryan Dattilo;;;/name/nm0202182?ref_=tt_cl_t_9
nm0030100;John Aniston;;;/name/nm0030100?ref_=tt_cl_t_7
nm0136994;Macdonald Carey;;;/name/nm0136994?ref_=tt_cl_t_17
nm0005340;Peter Reckell;;;/name/nm0005340?ref_=tt_cl_t_6
nm0004984;Deidre Hall;31/10/1947;Milwaukee, Wisconsin, USA;/name/nm0004984?ref_=tt_cl_t_1
nm0019172;Kristian Alfonso;05/09/1963;Brockton, Massachusetts, USA;/name/nm0019172?ref_=tt_cl_t_2
nm0389693;Drake Hogestyn;29/09/1953;Fort Wayne, Indiana, USA;/name/nm0389693?ref_=tt_cl_t_3
nm0467191;Lauren Koslow;;;/name/nm0467191?ref_=tt_cl_t_15
nm0852670;Josh Taylor;25/09/1943;Princeton, Illinois, USA;/name/nm0852670?ref_=tt_cl_t_5
nm0721759;James Reynolds;;;/name/nm0721759?ref_=tt_cl_t_14
nm0370905;Bill Hayes;;;/name/nm0370905?ref_=tt_cl_t_12
nm0164818;John Clarke;14/04/1931;South Bend, Indiana, USA;/name/nm0164818?ref_=tt_cl_t_16
nm0737226;Suzanne Rogers;;;/name/nm0737226?ref_=tt_cl_t_8
nm0842081;Alison Sweeney;;;/name/nm0842081?ref_=tt_cl_t_4
nm0371238;Susan Seaforth Hayes;;;/name/nm0371238?ref_=tt_cl_t_13
nm0005350;Simon Rex;20/07/1974;San Francisco, California, USA;/name/nm0005350?ref_=tt_cl_t_9
nm12093694;Liz Caribel Sierra;;;/name/nm12093694?ref_=tt_cl_t_13
nm1600102;Levon Thurman-Hawke;15/01/2002;New York City, New York, USA;/name/nm1600102?ref_=tt_cl_t_10
nm13824702;Cris Costa;;;/name/nm13824702?ref_=tt_cl_t_14
nm0931654;Saul Williams;29/02/1972;Newburgh, New York, USA;/name/nm0931654?ref_=tt_cl_t_11
nm7464789;Trew Mullen;;;/name/nm7464789?ref_=tt_cl_t_12
nm3153478;Ellen Marguerite Cullivan;;;/name/nm3153478?ref_=tt_cl_t_4
nm11255498;Barbara Ryan;;;/name/nm11255498?ref_=tt_cl_t_5
nm2127522;Sli Lewis;;;/name/nm2127522?ref_=tt_cl_t_13
nm3110647;Omar Patin;;;/name/nm3110647?ref_=tt_cl_t_17
nm3100463;Raymond Lee;05/02/1987;New York City, New York, USA;/name/nm3100463?ref_=tt_cl_t_16
nm1519639;Adam Nee;19/07/1981;New Orleans, Louisiana, USA;/name/nm1519639?ref_=tt_cl_t_15
nm9006483;Thomas Forbes-Johnson;;;/name/nm9006483?ref_=tt_cl_t_12
nm0705356;Daniel Radcliffe;23/07/1989;Fulham, London, England, UK;/name/nm0705356?ref_=tt_cl_t_3
nm6299248;Bowen Yang;06/11/1990;Brisbane, Queensland, Australia;/name/nm6299248?ref_=tt_cl_t_8
nm6029605;Héctor Aníbal;26/02/1975;San Francisco de Macorís, Dominican Republic;/name/nm6029605?ref_=tt_cl_t_11
nm8773928;Patti Harrison;31/10/1990;Orient, Ohio, USA;/name/nm8773928?ref_=tt_cl_t_7
nm9208180;Ryder McLaughlin;;;/name/nm9208180?ref_=tt_cl_t_2
nm11577563;Devin White;;;/name/nm11577563?ref_=tt_cl_t_9
nm8287501;Emmy Raver-Lampman;05/09/1988;Norfolk, Virginia, USA;/name/nm8287501?ref_=tt_cl_t_18
nm12450894;Donovan Hunter;;;/name/nm12450894?ref_=tt_cl_t_5
nm6530137;Skyler Joy;;;/name/nm6530137?ref_=tt_cl_t_13
nm13409894;Trey Panella;;;/name/nm13409894?ref_=tt_cl_t_7
nm12450892;John Dixon;;;/name/nm12450892?ref_=tt_cl_t_10
nm3121198;Tory Freeth;22/10/1993;Los Angeles County, California, USA;/name/nm3121198?ref_=tt_cl_t_15
nm9251120;Patrick Perlaky;;;/name/nm9251120?ref_=tt_cl_t_8
nm13409895;Ann Drake Forbes;;;/name/nm13409895?ref_=tt_cl_t_17
nm4380467;Luke Forbes;;;/name/nm4380467?ref_=tt_cl_t_4
nm2750563;Luke Jones;;;/name/nm2750563?ref_=tt_cl_t_12
nm3590810;Aavi Haas;;;/name/nm3590810?ref_=tt_cl_t_3
nm12450891;Trent McDonald;;;/name/nm12450891?ref_=tt_cl_t_11
nm2111860;Patricia Isaac;;;/name/nm2111860?ref_=tt_cl_t_16
nm13409893;Peter Ostrander;;;/name/nm13409893?ref_=tt_cl_t_6
nm1658627;Cole Walliser;15/07/1981;Richmond, British Columbia, Canada;/name/nm1658627?ref_=tt_cl_t_14
nm4852033;Ayden Mayeri;;;/name/nm4852033?ref_=tt_cl_t_12
nm2829954;Miracle Laurie;01/08/1981;Huntington Beach, California, USA;/name/nm2829954?ref_=tt_cl_t_15
nm0943105;Jade Wu;05/01/1953;Tokyo, Japan;/name/nm0943105?ref_=tt_cl_t_17
nm0950515;Kelvin Yu;;;/name/nm0950515?ref_=tt_cl_t_11
nm5857152;Jamie Demetriou;01/11/1987;Friern Barnet, London, England, UK;/name/nm5857152?ref_=tt_cl_t_7
nm4696553;John Early;21/01/1988;Nashville, Tennessee, USA;/name/nm4696553?ref_=tt_cl_t_9
nm9027655;Everly Carganilla;20/05/2014;USA;/name/nm9027655?ref_=tt_cl_t_14
nm4477261;Ilana Glazer;12/04/1987;Long Island, New York, USA;/name/nm4477261?ref_=tt_cl_t_6
nm3856316;Zoe Chao;;;/name/nm3856316?ref_=tt_cl_t_3
nm0561894;Christopher May;;;/name/nm0561894?ref_=tt_cl_t_16
nm9619603;Aaron W Reed;;;/name/nm9619603?ref_=tt_cl_t_8
nm10873230;Mike Devine;;;/name/nm10873230?ref_=tt_cl_t_12
nm0779881;Vernon Scott;;;/name/nm0779881?ref_=tt_cl_t_14
nm2577076;Lil Rel Howery;17/12/1979;Chicago, Illinois, USA;/name/nm2577076?ref_=tt_cl_t_4
nm0481884;Mark Lainer;;;/name/nm0481884?ref_=tt_cl_t_11
nm8039101;Ric Plamenco;;;/name/nm8039101?ref_=tt_cl_t_17
nm4162863;Britne Oldford;23/07/1992;Toronto, Ontario, Canada;/name/nm4162863?ref_=tt_cl_t_9
nm3608877;Naheem Garcia;;;/name/nm3608877?ref_=tt_cl_t_15
nm3069650;Jodie Comer;11/03/1993;Liverpool, Merseyside, England, UK;/name/nm3069650?ref_=tt_cl_t_2
nm8814069;Camille Kostek;19/02/1992;Killingworth, Connecticut, USA;/name/nm8814069?ref_=tt_cl_t_10
nm2064295;Utkarsh Ambudkar;08/12/1983;Baltimore, Maryland, USA;/name/nm2064295?ref_=tt_cl_t_6
nm1053641;Sophie Levy;;;/name/nm1053641?ref_=tt_cl_t_13
nm3313805;Anabel Graetz;;;/name/nm3313805?ref_=tt_cl_t_16
nm5199565;Kenneth Israel;;;/name/nm5199565?ref_=tt_cl_t_18
nm1709264;Dave Callaham;24/10/1977;Fresno, California, USA;/name/nm1709264?ref_=tt_cl_t_13
nm1966128;Killer Mike;;;/name/nm1966128?ref_=tt_cl_t_8
nm1424902;Kevin Gillese;24/12/1980;;/name/nm1424902?ref_=tt_cl_t_16
nm1389513;Z. Gillispie;;;/name/nm1389513?ref_=tt_cl_t_17
nm3439363;Jason Barnes;;;/name/nm3439363?ref_=tt_cl_t_12
nm4746509;Cris Gray;;;/name/nm4746509?ref_=tt_cl_t_18
nm1291806;Christian Danley;;;/name/nm1291806?ref_=tt_cl_t_14
nm3919648;Jeff Fastner;;;/name/nm3919648?ref_=tt_cl_t_15
nm1429908;LeBron James;30/12/1984;Akron, Ohio, USA;/name/nm1429908?ref_=tt_cl_t_5
nm0390223;Kelly Holden Bashar;;;/name/nm0390223?ref_=tt_cl_t_15
nm1596025;Ely Henry;18/10/1991;Toronto, Ontario, Canada;/name/nm1596025?ref_=tt_cl_t_9
nm0262201;Peter Ettinger;01/11/1971;Albuquerque, New Mexico, USA;/name/nm0262201?ref_=tt_cl_t_16
nm0542307;Jonathan Mangum;16/01/1971;Charleston, South Carolina, USA;/name/nm0542307?ref_=tt_cl_t_18
nm1409651;Nikki Tuazon;;;/name/nm1409651?ref_=tt_cl_t_3
nm2129938;Thomas Turgoose;11/02/1992;Grimsby, Lincolnshire, England, UK;/name/nm2129938?ref_=tt_cl_t_9
nm1570014;Samantha Coughlan;;;/name/nm1570014?ref_=tt_cl_t_18
nm4694127;Calvin Demba;;;/name/nm4694127?ref_=tt_cl_t_8
nm4229417;Tom Benedict Knight;;;/name/nm4229417?ref_=tt_cl_t_13
nm0334689;Björn Granath;05/04/1946;Gothenburg, Västra Götalands län, Sweden;/name/nm0334689?ref_=tt_cl_t_16
nm1259756;Gordon Alexander;;;/name/nm1259756?ref_=tt_cl_t_6
nm0022609;Hanna Alström;05/03/1981;Stockholm, Stockholms län, Sweden;/name/nm0022609?ref_=tt_cl_t_7
nm5685205;Edward Holcroft;;;/name/nm5685205?ref_=tt_cl_t_5
nm0256890;Lena Endre;08/07/1955;Härnösand, Västernorrlands län, Sweden;/name/nm0256890?ref_=tt_cl_t_17
nm5008863;Farrah Mackenzie;29/10/2005;;/name/nm5008863?ref_=tt_cl_t_4
nm8529562;Sutton Johnston;;;/name/nm8529562?ref_=tt_cl_t_10
nm5069627;Eric Perez;;;/name/nm5069627?ref_=tt_cl_t_16
nm1794323;Tom Archdeacon;06/04/1976;Ireland;/name/nm1794323?ref_=tt_cl_t_15
nm8529555;Boden Johnston;;;/name/nm8529555?ref_=tt_cl_t_9
nm6464801;Alex Ross;;;/name/nm6464801?ref_=tt_cl_t_14
nm1151972;William Mark McCullough;;;/name/nm1151972?ref_=tt_cl_t_17
nm1839813;Ion Grosu;12/08/1974;Kishinyov, USSR [now Chisinau, Moldova];/name/nm1839813?ref_=tt_cl_t_15
nm2653910;Olivia Nita;27/11/1987;Bucharest, Romania;/name/nm2653910?ref_=tt_cl_t_6
nm7511451;Aly Ward Azevedo;;;/name/nm7511451?ref_=tt_cl_t_17
nm9160001;Rianna Mitrol;;;/name/nm9160001?ref_=tt_cl_t_18
nm4353483;Corneliu Ulici;27/03/1983;Baia Mare, Romania;/name/nm4353483?ref_=tt_cl_t_4
nm8264330;Florin Galan;09/04/1990;Suceava, Romania;/name/nm8264330?ref_=tt_cl_t_8
nm9160003;Tipsie Angelo;;;/name/nm9160003?ref_=tt_cl_t_16
nm0655899;Adrian Paduraru;17/04/1960;Iasi, Romania;/name/nm0655899?ref_=tt_cl_t_13
nm1931036;Diana Vladu;23/11/1984;Bucharest, Romania;/name/nm1931036?ref_=tt_cl_t_11
nm0072476;Doug Benson;02/07/1962;San Diego, California, USA;/name/nm0072476?ref_=tt_cl_t_10
nm9490217;Siri;;;/name/nm9490217?ref_=tt_cl_t_5
nm4409789;Selyna Warren;;;/name/nm4409789?ref_=tt_cl_t_8
nm1014721;Drew Droege;;;/name/nm1014721?ref_=tt_cl_t_11
nm0627893;Charlotte Newhouse;;;/name/nm0627893?ref_=tt_cl_t_2
nm5606446;Tom Williamson;;;/name/nm5606446?ref_=tt_cl_t_14
nm0395196;David Hornsby;01/12/1975;Newport News, Virginia, USA;/name/nm0395196?ref_=tt_cl_t_12
nm4963210;Danny Hamouie;;;/name/nm4963210?ref_=tt_cl_t_10
nm1461279;Lisa Schurga;;;/name/nm1461279?ref_=tt_cl_t_17
nm7533568;Eduardo Franco;11/11/1995;Yuma, Arizona, USA;/name/nm7533568?ref_=tt_cl_t_18
nm2037015;Elizabeth De Razzo;27/12/1980;Laredo, Texas, USA;/name/nm2037015?ref_=tt_cl_t_4
nm3937129;Teya Wild;;;/name/nm3937129?ref_=tt_cl_t_6
nm0048755;Max Baker;;;/name/nm0048755?ref_=tt_cl_t_13
nm4088280;Veronica Osorio;;;/name/nm4088280?ref_=tt_cl_t_10
nm0325552;Heather Goldenhersh;26/03/1973;Chicago, Illinois, USA;/name/nm0325552?ref_=tt_cl_t_11
nm2055652;Greg Baldwin;13/09/1960;Grants, New Mexico, USA;/name/nm2055652?ref_=tt_cl_t_18
nm2403277;Alden Ehrenreich;22/11/1989;Los Angeles, California, USA;/name/nm2403277?ref_=tt_cl_t_3
nm1128363;Tom Musgrave;;;/name/nm1128363?ref_=tt_cl_t_16
nm1317000;Crystal Hunt;05/02/1985;Clearwater, Florida, USA;/name/nm1317000?ref_=tt_cl_t_15
nm0085994;Sharon Blackwood;;;/name/nm0085994?ref_=tt_cl_t_6
nm2471791;Carrie Anne Hunt;;;/name/nm2471791?ref_=tt_cl_t_14
nm0682138;Juan Piedrahita;07/07/1985;Medellin, Colombia;/name/nm0682138?ref_=tt_cl_t_5
nm0269035;Alison Faulk;08/01/1977;Pembroke Pines, Florida, USA;/name/nm0269035?ref_=tt_cl_t_7
nm2528649;Josh Diogo;;;/name/nm2528649?ref_=tt_cl_t_8
nm7413425;Vicky Vox;;;/name/nm7413425?ref_=tt_cl_t_11
nm7308974;Dashaun Wesley;;;/name/nm7308974?ref_=tt_cl_t_13
nm5426391;Javier Madrid;;;/name/nm5426391?ref_=tt_cl_t_12
nm0735226;Adam Rodriguez;02/04/1975;New York City, New York, USA;/name/nm0735226?ref_=tt_cl_t_4
nm4847956;Lindsey Moser;;;/name/nm4847956?ref_=tt_cl_t_18
nm4209857;Raeden Greer;03/08/1988;New York City, New York, USA;/name/nm4209857?ref_=tt_cl_t_16
nm0621760;Kevin Nash;09/07/1959;Detroit, Michigan, USA;/name/nm0621760?ref_=tt_cl_t_9
nm1720028;Amber Heard;22/04/1986;Austin, Texas, USA;/name/nm1720028?ref_=tt_cl_t_17
nm4624231;Rye Rye;25/11/1990;Baltimore, Maryland, USA;/name/nm4624231?ref_=tt_cl_t_17
nm0751518;Wyatt Russell;10/07/1986;Los Angeles, California, USA;/name/nm0751518?ref_=tt_cl_t_6
nm0828226;Amber Stevens West;07/10/1986;Los Angeles, California, USA;/name/nm0828226?ref_=tt_cl_t_7
nm0272961;Eddie J. Fernandez;;;/name/nm0272961?ref_=tt_cl_t_16
nm5695570;Keith Lucas;;;/name/nm5695570?ref_=tt_cl_t_9
nm3584219;Kenneth Lucas;;;/name/nm3584219?ref_=tt_cl_t_10
nm2922572;Johnny Pemberton;01/06/1981;Rochester, Minnesota, USA;/name/nm2922572?ref_=tt_cl_t_18
